Id,SalePrice
2735,135008.32285115527
2736,148580.56185728248
2737,117921.31401746471
2738,142381.6550222635
2739,158860.7593484468
2740,135093.13168623133
2741,144130.23535397372
2742,155268.70373508302
2743,144081.0502822658
2744,143256.03864904345
2745,135522.18906888942
2746,122866.41085587221
2747,159763.91929245347
2748,134505.9676071971
2749,121052.83942730077
2750,134072.34942813005
2751,117083.41698449769
2752,246713.7887778888
2753,152341.9766959852
2754,200702.2468093652
2755,134517.33684369168
2756,82232.00179965931
2757,86632.43102048899
2758,88366.00228576905
2759,169683.39954065142
2760,140410.47346719255
2761,149108.29622308566
2762,149572.26447705392
2763,184630.24619627147
2764,173985.21774048297
2765,274117.82634486427
2766,140182.3214079117
2767,94441.75196766567
2768,131283.24667504107
2769,136084.11567495074
2770,155297.04116344283
2771,113567.30004882994
2772,133461.90775760135
2773,143890.9043983713
2774,142902.67022875175
2775,150600.78825170867
2776,154410.38539134624
2777,161380.9026818455
2778,135454.33091060986
2779,134666.02632433543
2780,125474.17718029798
2781,111449.97962629472
2782,95122.64989259568
2783,100633.9134996012
2784,132188.70695765916
2785,137584.52275290684
2786,75663.31117916868
2787,111673.4394623603
2788,82979.34320116419
2789,226300.47381250776
2790,118590.23678408582
2791,130479.73037790807
2792,110546.94266613273
2793,149532.70399547712
2794,89337.0882062592
2795,113273.51422426505
2796,106083.11413333697
2797,204538.2092606341
2798,127317.70462585035
2799,118273.206880393
2800,104522.30939233021
2801,114539.24359492949
2802,139181.20993516146
2803,163831.29738992997
2804,168057.60302292017
2805,109437.50688660273
2806,104844.91653518735
2807,168263.3701271144
2808,150833.3397848125
2809,117921.31401746471
2810,135732.7225088878
2811,152770.1351057868
2812,147465.9213498555
2813,145030.4834138719
2814,152734.4994208253
2815,111680.55860911167
2816,268881.7486680761
2817,141762.52129446567
2818,132764.09014313965
2819,171862.87832773168
2820,136658.0246143672
2821,115177.46897204666
2822,202719.02357015794
2823,238295.72119143474
2824,160298.83418250954
2825,162436.17187052898
2826,132725.54326860333
2827,149623.1061568364
2828,209685.8795842413
2829,172345.40254606016
2830,216164.45438576964
2831,181499.0523177016
2832,199850.02312257714
2833,273805.2650179063
2834,209938.08302934826
2835,218213.6517924706
2836,189690.94850386563
2837,161268.21750076738
2838,144628.61930028972
2839,178428.34687019978
2840,188432.59194622276
2841,193169.94984889487
2842,205406.70538525324
2843,134477.89896387322
2844,152644.81912456237
2845,113567.30004882994
2846,193169.94984889487
2847,182569.28143391956
2848,228136.52658477155
2849,208855.03573975287
2850,305282.3160303832
2851,236967.75618928304
2852,222119.57827478385
2853,218465.21067776097
2854,138731.34031927932
2855,186220.4882151375
2856,193169.94984889487
2857,189690.94850386563
2858,183776.25633107955
2859,141600.4605658883
2860,120274.68544603614
2861,142357.25881220566
2862,184048.4524444864
2863,120274.68544603614
2864,268607.1696969697
2865,149578.9968166919
2866,156192.3524386591
2867,93835.3050680931
2868,136950.2677238187
2869,135565.2893406187
2870,161673.43472399528
2871,111936.59670935711
2872,79122.92653449751
2873,110326.41591192235
2874,147227.69113277143
2875,115704.14747709708
2876,163718.0671073765
2877,149381.51171706195
2878,161829.93341900854
2879,135481.2914102901
2880,108123.82451465882
2881,158583.47918954247
2882,165487.12726490942
2883,184301.69447188804
2884,189307.21762211583
2885,178857.2287214157
2886,181952.66139014173
2887,115803.99359492949
2888,138089.94188570848
2889,87171.02409142304
2890,91800.15122193926
2891,139421.95429129244
2892,84883.32705218456
2893,111903.47658994433
2894,78264.97784583535
2895,312699.5327843137
2896,311551.70948761044
2897,215566.55636086903
2898,168549.48854377613
2899,229996.2466911884
2900,153724.8889163197
2901,212929.59207515474
2902,172758.2372915931
2903,354002.1919415436
2904,324797.18887773075
2905,131017.36994593295
2906,181950.33356225071
2907,119857.70420832823
2908,115486.20272089471
2909,142381.6550222635
2910,91800.15122193926
2911,96744.4787741912
2912,148798.0020206404
2913,98941.97822893494
2914,95886.53008552906
2915,100294.09372189267
2916,98941.97822893494
2917,157476.75631713757
2918,118461.11401746472
2919,224510.28623331655
